index,validMoves,uniqueValidMoves,coverageRatio,twoCellMoves,threeCellMoves,fourPlusMoves,occupiedRegions,spatialDistributionScore,maxCellParticipationRatio,overlapScore,largestMove,averageArea,scorePotential,progress0ClearedRatio,progress0ValidMoves,progress0HasMove,progress1ClearedRatio,progress1ValidMoves,progress1HasMove,progress2ClearedRatio,progress2ValidMoves,progress2HasMove,progress3ClearedRatio,progress3ValidMoves,progress3HasMove
19,53,53,0.5941176470588235,31,17,5,9,97.92994575422429,0.07547169811320754,77.35849056603773,4,2.509433962264151,101,0.10588235294117647,47,true,0.2529411764705882,44,true,0.5058823529411764,20,true,0.6764705882352942,0,false
20,57,57,0.5647058823529412,44,10,3,9,93.47608365456642,0.05263157894736842,85.96491228070175,5,2.2982456140350878,96,0.1,53,true,0.24705882352941178,46,true,0.5,17,true,0.6235294117647059,0,false
21,68,68,0.711764705882353,36,23,9,9,99.1749585643056,0.058823529411764705,82.3529411764706,4,2.6029411764705883,121,0.1,63,true,0.2529411764705882,59,true,0.5,40,true,0.7529411764705882,4,true
22,45,45,0.45294117647058824,31,10,4,9,95.12707607546243,0.08888888888888889,73.33333333333333,5,2.4444444444444446,77,0.1,46,true,0.24705882352941178,38,true,0.5058823529411764,21,true,0.6882352941176471,0,false
23,63,63,0.611764705882353,43,10,10,9,95.52539254467429,0.06349206349206349,80.95238095238095,6,2.507936507936508,104,0.10588235294117647,61,true,0.24705882352941178,54,true,0.5,28,true,0.7294117647058823,0,false
24,49,49,0.4823529411764706,33,11,5,9,95.48335244762227,0.061224489795918366,83.6734693877551,4,2.4285714285714284,82,0.1,47,true,0.2529411764705882,36,true,0.5,11,true,0.6411764705882353,0,false
25,54,54,0.5294117647058824,42,7,5,9,96.16609156171793,0.07407407407407407,77.77777777777777,4,2.314814814814815,90,0.1,50,true,0.24705882352941178,40,true,0.5,15,true,0.6647058823529411,0,false
26,64,64,0.6470588235294118,44,13,7,9,98.28256740528104,0.0625,81.25,5,2.4375,110,0.10588235294117647,66,true,0.2529411764705882,56,true,0.5058823529411764,37,true,0.7470588235294118,9,true
27,51,51,0.5529411764705883,33,7,11,9,96.3084236380056,0.0784313725490196,76.47058823529412,6,2.6470588235294117,94,0.1,46,true,0.2529411764705882,33,true,0.5117647058823529,13,true,0.6235294117647059,0,false
28,53,53,0.6,34,13,6,9,97.64768649331161,0.05660377358490566,84.90566037735849,5,2.490566037735849,102,0.1,48,true,0.24705882352941178,48,true,0.5058823529411764,25,true,0.7176470588235294,0,false
29,51,51,0.5294117647058824,27,12,12,9,96.65650461047217,0.09803921568627451,68.62745098039215,6,2.8627450980392157,90,0.10588235294117647,49,true,0.2529411764705882,32,true,0.5058823529411764,5,true,0.5705882352941176,0,false
30,58,58,0.5647058823529412,38,15,5,9,95.19079948867251,0.06896551724137931,79.3103448275862,4,2.4310344827586206,96,0.10588235294117647,58,true,0.24705882352941178,46,true,0.5,22,true,0.6764705882352942,0,false
31,45,45,0.5,30,8,7,9,96.37005877253613,0.06666666666666667,82.22222222222223,4,2.488888888888889,85,0.1,40,true,0.25882352941176473,32,true,0.5117647058823529,12,true,0.5647058823529412,0,false
32,56,56,0.6,31,17,8,9,98.60580590919669,0.07142857142857142,78.57142857142857,5,2.607142857142857,102,0.1,54,true,0.2529411764705882,47,true,0.5058823529411764,27,true,0.7176470588235294,0,false
33,71,71,0.6529411764705882,49,15,7,9,97.19619174087926,0.056338028169014086,83.09859154929578,5,2.436619718309859,111,0.10588235294117647,68,true,0.24705882352941178,60,true,0.5,31,true,0.7529411764705882,2,true
34,49,49,0.5411764705882353,29,10,10,9,94.36789856041892,0.08163265306122448,75.51020408163265,4,2.6122448979591835,92,0.1,48,true,0.25882352941176473,36,true,0.5,9,true,0.5470588235294118,0,false
