index,validMoves,uniqueValidMoves,coverageRatio,twoCellMoves,threeCellMoves,fourPlusMoves,occupiedRegions,spatialDistributionScore,maxCellParticipationRatio,overlapScore,largestMove,averageArea,scorePotential,progress0ClearedRatio,progress0ValidMoves,progress0HasMove,progress1ClearedRatio,progress1ValidMoves,progress1HasMove,progress2ClearedRatio,progress2ValidMoves,progress2HasMove,progress3ClearedRatio,progress3ValidMoves,progress3HasMove
0,60,60,0.6,38,15,7,9,98.437079370041,0.06666666666666667,80,4,2.4833333333333334,102,0.10588235294117647,53,true,0.24705882352941178,41,true,0.5117647058823529,12,true,0.5705882352941176,0,false
1,60,60,0.611764705882353,38,13,9,9,98.01817803863865,0.06666666666666667,80,4,2.5166666666666666,104,0.10588235294117647,57,true,0.2529411764705882,45,true,0.5058823529411764,18,true,0.6588235294117647,0,false
2,58,58,0.6,36,12,10,9,98.37715277575302,0.06896551724137931,79.3103448275862,5,2.5689655172413794,102,0.10588235294117647,57,true,0.24705882352941178,46,true,0.5058823529411764,19,true,0.6411764705882353,0,false
3,53,53,0.5294117647058824,34,14,5,9,94.23809457950294,0.07547169811320754,77.35849056603773,5,2.4716981132075473,90,0.1,51,true,0.2529411764705882,49,true,0.5058823529411764,26,true,0.7,0,false
4,57,57,0.5823529411764706,37,18,2,9,95.0449026268568,0.05263157894736842,85.96491228070175,5,2.4035087719298245,99,0.10588235294117647,54,true,0.25882352941176473,43,true,0.5117647058823529,22,true,0.6588235294117647,0,false
5,59,59,0.5529411764705883,39,15,5,9,94.71634050041085,0.05084745762711865,86.44067796610169,4,2.4237288135593222,94,0.10588235294117647,56,true,0.2529411764705882,48,true,0.5058823529411764,24,true,0.6823529411764706,0,false
6,60,60,0.6,38,17,5,9,94.70763178623717,0.05,86.66666666666666,5,2.466666666666667,102,0.10588235294117647,53,true,0.2529411764705882,43,true,0.5058823529411764,15,true,0.6176470588235294,0,false
7,55,55,0.5529411764705883,37,10,8,9,97.80376928277983,0.07272727272727272,78.18181818181819,6,2.5454545454545454,94,0.10588235294117647,50,true,0.2529411764705882,43,true,0.5,17,true,0.6176470588235294,0,false
8,57,57,0.5823529411764706,38,15,4,9,95.65393607314509,0.05263157894736842,85.96491228070175,5,2.4210526315789473,99,0.11176470588235295,49,true,0.24705882352941178,35,true,0.5,18,true,0.6470588235294118,0,false
9,52,52,0.5352941176470588,33,17,2,9,97.06807237348127,0.057692307692307696,84.61538461538461,4,2.4038461538461537,91,0.1,57,true,0.24705882352941178,54,true,0.5,25,true,0.6764705882352942,0,false
10,52,52,0.5294117647058824,35,12,5,9,98.29111297568323,0.07692307692307693,76.92307692307692,4,2.423076923076923,90,0.1,47,true,0.24705882352941178,36,true,0.5,7,true,0.5294117647058824,0,false
11,59,59,0.6,35,19,5,9,97.24783592629774,0.05084745762711865,86.44067796610169,4,2.4915254237288136,102,0.1,55,true,0.24705882352941178,50,true,0.5,30,true,0.7176470588235294,0,false
12,59,59,0.5823529411764706,37,16,6,9,94.68678436753454,0.06779661016949153,79.66101694915254,4,2.4745762711864407,99,0.10588235294117647,55,true,0.2529411764705882,45,true,0.5,18,true,0.6176470588235294,0,false
13,57,57,0.5941176470588235,35,12,10,9,96.92163531276127,0.05263157894736842,85.96491228070175,5,2.5789473684210527,101,0.10588235294117647,53,true,0.24705882352941178,40,true,0.5,25,true,0.6941176470588235,0,false
14,56,56,0.5941176470588235,38,10,8,9,97.52085117391299,0.05357142857142857,85.71428571428572,4,2.4642857142857144,101,0.10588235294117647,50,true,0.24705882352941178,42,true,0.5058823529411764,21,true,0.6588235294117647,0,false
15,56,56,0.6058823529411764,36,14,6,9,96.63766415971085,0.05357142857142857,85.71428571428572,4,2.4642857142857144,103,0.1,51,true,0.2529411764705882,47,true,0.5117647058823529,24,true,0.7411764705882353,0,false
16,60,60,0.5764705882352941,34,23,3,9,93.870279773846,0.06666666666666667,80,4,2.4833333333333334,98,0.1,58,true,0.24705882352941178,55,true,0.5,25,true,0.7470588235294118,0,false
17,58,58,0.5647058823529412,36,17,5,9,95.23482533027018,0.06896551724137931,79.3103448275862,4,2.4655172413793105,96,0.10588235294117647,54,true,0.24705882352941178,46,true,0.5,16,true,0.6823529411764706,0,false
18,54,54,0.5470588235294118,34,15,5,9,97.65790559184735,0.05555555555555555,85.18518518518519,4,2.462962962962963,93,0.10588235294117647,48,true,0.2529411764705882,36,true,0.5,16,true,0.6882352941176471,0,false
19,58,58,0.5647058823529412,36,18,4,9,95.3267837342881,0.06896551724137931,79.3103448275862,4,2.4482758620689653,96,0.1,57,true,0.24705882352941178,47,true,0.5058823529411764,21,true,0.6823529411764706,0,false
20,53,53,0.5588235294117647,34,14,5,9,94.90605690312837,0.05660377358490566,84.90566037735849,5,2.490566037735849,95,0.10588235294117647,50,true,0.2529411764705882,43,true,0.5058823529411764,16,true,0.6647058823529411,0,false
21,56,56,0.5529411764705883,36,13,7,9,94.11689274260688,0.05357142857142857,85.71428571428572,5,2.5,94,0.1,56,true,0.2529411764705882,51,true,0.5058823529411764,28,true,0.7058823529411765,0,false
22,51,51,0.5352941176470588,33,16,2,9,96.04013422755426,0.058823529411764705,84.31372549019608,4,2.392156862745098,91,0.1,49,true,0.2529411764705882,42,true,0.5058823529411764,28,true,0.7470588235294118,7,true
23,60,60,0.6058823529411764,36,21,3,9,97.20309338085916,0.06666666666666667,80,5,2.466666666666667,103,0.1,58,true,0.2529411764705882,44,true,0.5,18,true,0.6,0,false
24,55,55,0.5470588235294118,36,16,3,9,96.9561724344761,0.07272727272727272,78.18181818181819,4,2.4,93,0.10588235294117647,53,true,0.2529411764705882,39,true,0.5058823529411764,12,true,0.611764705882353,0,false
25,55,55,0.5470588235294118,37,14,4,9,94.72715106864061,0.05454545454545454,85.45454545454545,4,2.4,93,0.10588235294117647,51,true,0.24705882352941178,42,true,0.5058823529411764,19,true,0.6411764705882353,0,false
26,59,59,0.5941176470588235,38,14,7,8,92.97266190064917,0.06779661016949153,79.66101694915254,5,2.4915254237288136,101,0.11176470588235295,55,true,0.2529411764705882,49,true,0.5058823529411764,18,true,0.6647058823529411,0,false
27,58,58,0.5705882352941176,37,12,9,9,98.44778597766019,0.06896551724137931,79.3103448275862,6,2.5517241379310347,97,0.1,54,true,0.24705882352941178,43,true,0.5176470588235295,15,true,0.6470588235294118,0,false
28,58,58,0.5941176470588235,37,18,3,9,96.50348534345552,0.06896551724137931,79.3103448275862,4,2.413793103448276,101,0.1,56,true,0.2529411764705882,48,true,0.5117647058823529,27,true,0.7352941176470589,0,false
29,55,55,0.5411764705882353,37,13,5,9,92.9207672742128,0.07272727272727272,78.18181818181819,4,2.418181818181818,92,0.1,50,true,0.2529411764705882,38,true,0.5058823529411764,15,true,0.6411764705882353,0,false
30,57,57,0.5823529411764706,35,15,7,9,96.88569912231728,0.05263157894736842,85.96491228070175,5,2.526315789473684,99,0.10588235294117647,53,true,0.25882352941176473,44,true,0.5117647058823529,16,true,0.7235294117647059,0,false
31,59,59,0.5882352941176471,38,10,11,8,91.55822005649812,0.06779661016949153,79.66101694915254,5,2.559322033898305,100,0.10588235294117647,55,true,0.24705882352941178,43,true,0.5058823529411764,24,true,0.7411764705882353,0,false
32,58,58,0.5823529411764706,35,16,7,8,91.18138798712837,0.06896551724137931,79.3103448275862,4,2.5172413793103448,99,0.1,54,true,0.24705882352941178,46,true,0.5,16,true,0.5941176470588235,0,false
33,56,56,0.5882352941176471,35,14,7,9,97.9279684900359,0.07142857142857142,78.57142857142857,5,2.517857142857143,100,0.10588235294117647,58,true,0.25882352941176473,51,true,0.5058823529411764,28,true,0.7352941176470589,0,false
34,60,60,0.5823529411764706,40,13,7,9,94.65058663382021,0.06666666666666667,80,6,2.5166666666666666,99,0.1,55,true,0.24705882352941178,45,true,0.5,25,true,0.6823529411764706,0,false
35,56,56,0.5588235294117647,37,13,6,9,93.5483935410567,0.07142857142857142,78.57142857142857,4,2.4464285714285716,95,0.1,53,true,0.24705882352941178,47,true,0.5117647058823529,18,true,0.6176470588235294,0,false
36,57,57,0.5764705882352941,35,17,5,9,94.86706934579007,0.05263157894736842,85.96491228070175,4,2.473684210526316,98,0.1,56,true,0.2529411764705882,46,true,0.5058823529411764,27,true,0.6705882352941176,0,false
37,59,59,0.5705882352941176,39,13,7,9,93.38778579914863,0.06779661016949153,79.66101694915254,5,2.4745762711864407,97,0.1,57,true,0.2529411764705882,46,true,0.5058823529411764,22,true,0.7058823529411765,0,false
38,59,59,0.5588235294117647,34,20,5,9,98.36427101899822,0.06779661016949153,79.66101694915254,4,2.5084745762711864,95,0.11176470588235295,57,true,0.2529411764705882,47,true,0.5117647058823529,11,true,0.6058823529411764,0,false
39,58,58,0.5647058823529412,37,18,3,9,96.84719762287789,0.05172413793103448,86.20689655172414,4,2.413793103448276,96,0.10588235294117647,52,true,0.2529411764705882,41,true,0.5058823529411764,16,true,0.6411764705882353,0,false
40,59,59,0.611764705882353,39,16,4,9,94.80738952492015,0.06779661016949153,79.66101694915254,5,2.4237288135593222,104,0.10588235294117647,58,true,0.24705882352941178,51,true,0.5058823529411764,22,true,0.6882352941176471,0,false
41,59,59,0.5764705882352941,39,11,9,9,97.56079809913552,0.0847457627118644,72.88135593220339,4,2.4915254237288136,98,0.1,56,true,0.2529411764705882,45,true,0.5,24,true,0.711764705882353,0,false
42,57,57,0.6352941176470588,36,15,6,9,98.8370361378597,0.05263157894736842,85.96491228070175,5,2.508771929824561,108,0.10588235294117647,55,true,0.2529411764705882,49,true,0.5058823529411764,28,true,0.7470588235294118,9,true
43,59,59,0.5941176470588235,36,11,12,9,96.04929667883587,0.06779661016949153,79.66101694915254,5,2.610169491525424,101,0.10588235294117647,57,true,0.24705882352941178,44,true,0.5117647058823529,22,true,0.7352941176470589,0,false
44,59,59,0.6,35,18,6,9,98.25894479424451,0.06779661016949153,79.66101694915254,4,2.5084745762711864,102,0.1,57,true,0.25882352941176473,47,true,0.5,25,true,0.6352941176470588,0,false
45,55,55,0.5882352941176471,35,12,8,9,97.36672845395753,0.07272727272727272,78.18181818181819,5,2.5272727272727273,100,0.1,49,true,0.24705882352941178,42,true,0.5,21,true,0.7294117647058823,0,false
46,50,50,0.5411764705882353,34,15,1,9,97.41704265978687,0.06,84,4,2.34,92,0.10588235294117647,50,true,0.24705882352941178,40,true,0.5,15,true,0.6,0,false
47,56,56,0.6176470588235294,38,13,5,9,98.74189234210925,0.05357142857142857,85.71428571428572,4,2.4107142857142856,105,0.1,53,true,0.25882352941176473,54,true,0.5,28,true,0.6882352941176471,0,false
48,52,52,0.5647058823529412,35,15,2,9,97.09345757729729,0.057692307692307696,84.61538461538461,4,2.3653846153846154,96,0.1,51,true,0.25882352941176473,40,true,0.5,11,true,0.6,0,false
